,시설아이디,weeks,조사일자,표본번호,관부직경,엽병장,엽수,엽장,엽폭,개화수,초장,최종화방차수,화방 꽃수(소화수),supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar,CO2
159,B농가,21,20240202,8,20.41,137.0,9.0,62.0,52.0,2.0,265.0,2.0,0.0,54.0,324.0,25876.91,4785.92,653.91,5054.55,18.319453219927095
160,B농가,21,20240202,9,25.31,181.0,6.0,65.0,60.0,5.0,252.0,2.0,0.0,54.0,324.0,25876.91,4785.92,653.91,5054.55,18.319453219927095
161,B농가,22,20240207,1,20.44,133.0,11.0,53.0,48.0,2.0,241.0,2.0,0.0,168.0,1008.0,73657.35,15112.26,2118.54,14107.16,48.67235722964763
162,B농가,22,20240207,2,21.57,135.0,8.0,58.0,47.0,2.0,315.0,2.0,0.0,168.0,1008.0,73657.35,15112.26,2118.54,14107.16,48.67235722964763
163,B농가,22,20240207,3,28.84,110.0,7.0,57.0,48.0,5.0,281.0,2.0,2.0,168.0,1008.0,73657.35,15112.26,2118.54,14107.16,48.67235722964763
164,B농가,22,20240207,4,27.2,120.0,7.0,57.0,52.0,3.0,271.0,2.0,0.0,168.0,1008.0,73657.35,15112.26,2118.54,14107.16,48.67235722964763
165,B농가,22,20240207,5,23.49,158.0,7.0,61.0,55.0,3.0,303.0,2.0,0.0,168.0,1008.0,73657.35,15112.26,2118.54,14107.16,48.67235722964763
166,B농가,22,20240207,6,24.19,105.0,10.0,63.0,57.0,1.0,286.0,2.0,0.0,168.0,1008.0,73657.35,15112.26,2118.54,14107.16,48.67235722964763
167,B농가,22,20240207,7,27.45,148.0,9.0,53.0,50.0,3.0,303.0,2.0,0.0,168.0,1008.0,73657.35,15112.26,2118.54,14107.16,48.67235722964763
168,B농가,22,20240207,8,25.91,102.0,10.0,58.0,50.0,3.0,268.0,2.0,2.0,168.0,1008.0,73657.35,15112.26,2118.54,14107.16,48.67235722964763
169,B농가,22,20240207,9,22.01,133.0,8.0,56.0,50.0,5.0,242.0,2.0,0.0,168.0,1008.0,73657.35,15112.26,2118.54,14107.16,48.67235722964763
170,B농가,23,20240215,1,21.04,98.0,11.0,52.0,53.0,0.0,246.0,2.0,0.0,168.0,1008.0,76689.3,15843.08,1782.82,7985.7699999999995,52.356379100850546
171,B농가,23,20240215,2,25.72,118.0,8.0,68.0,60.0,1.0,313.0,2.0,0.0,168.0,1008.0,76689.3,15843.08,1782.82,7985.7699999999995,52.356379100850546
172,B농가,23,20240215,3,26.23,93.0,8.0,68.0,60.0,6.0,270.0,2.0,1.0,168.0,1008.0,76689.3,15843.08,1782.82,7985.7699999999995,52.356379100850546
173,B농가,23,20240215,4,26.51,120.0,8.0,58.0,52.0,1.0,290.0,2.0,0.0,168.0,1008.0,76689.3,15843.08,1782.82,7985.7699999999995,52.356379100850546
174,B농가,23,20240215,5,26.12,170.0,7.0,60.0,56.0,0.0,313.0,2.0,0.0,168.0,1008.0,76689.3,15843.08,1782.82,7985.7699999999995,52.356379100850546
175,B농가,23,20240215,6,30.08,108.0,10.0,65.0,61.0,0.0,293.0,2.0,0.0,168.0,1008.0,76689.3,15843.08,1782.82,7985.7699999999995,52.356379100850546
176,B농가,23,20240215,7,29.02,102.0,9.0,59.0,53.0,2.0,307.0,2.0,0.0,168.0,1008.0,76689.3,15843.08,1782.82,7985.7699999999995,52.356379100850546
177,B농가,23,20240215,8,30.84,110.0,8.0,60.0,50.0,2.0,237.0,2.0,0.0,168.0,1008.0,76689.3,15843.08,1782.82,7985.7699999999995,52.356379100850546
178,B농가,23,20240215,9,22.03,130.0,8.0,55.0,52.0,2.0,241.0,2.0,0.0,168.0,1008.0,76689.3,15843.08,1782.82,7985.7699999999995,52.356379100850546
179,B농가,24,20240222,1,22.57,108.0,10.0,63.0,57.0,0.0,262.0,2.0,0.0,182.19,1006.65,71467.85,14942.31,1989.83,12783.26,46.98402187120291
180,B농가,24,20240222,2,25.72,130.0,9.0,77.0,63.0,0.0,313.0,2.0,0.0,182.19,1006.65,71467.85,14942.31,1989.83,12783.26,46.98402187120291
181,B농가,24,20240222,3,24.14,115.0,9.0,79.0,65.0,6.0,283.0,2.0,3.0,182.19,1006.65,71467.85,14942.31,1989.83,12783.26,46.98402187120291
182,B농가,24,20240222,4,23.64,113.0,7.0,56.0,52.0,0.0,275.0,0.0,0.0,182.19,1006.65,71467.85,14942.31,1989.83,12783.26,46.98402187120291
183,B농가,24,20240222,5,22.78,139.0,7.0,98.0,75.0,0.0,295.0,0.0,0.0,182.19,1006.65,71467.85,14942.31,1989.83,12783.26,46.98402187120291
184,B농가,24,20240222,6,26.5,107.0,10.0,63.0,57.0,0.0,273.0,0.0,0.0,182.19,1006.65,71467.85,14942.31,1989.83,12783.26,46.98402187120291
185,B농가,24,20240222,7,26.06,103.0,9.0,58.0,52.0,0.0,312.0,0.0,0.0,182.19,1006.65,71467.85,14942.31,1989.83,12783.26,46.98402187120291
186,B농가,24,20240222,8,29.46,103.0,9.0,67.0,65.0,2.0,296.0,0.0,0.0,182.19,1006.65,71467.85,14942.31,1989.83,12783.26,46.98402187120291
187,B농가,24,20240222,9,25.95,127.0,7.0,58.0,52.0,0.0,255.0,0.0,0.0,182.19,1006.65,71467.85,14942.31,1989.83,12783.26,46.98402187120291
188,B농가,25,20240228,1,25.63,102.0,11.0,65.0,56.0,0.0,247.0,0.0,0.0,165.95,1026.5,75621.9,13905.51,2044.95,17057.69,52.031470230862695
189,B농가,25,20240228,2,23.78,132.0,11.0,80.0,67.0,0.0,313.0,0.0,0.0,165.95,1026.5,75621.9,13905.51,2044.95,17057.69,52.031470230862695
190,B농가,25,20240228,3,25.83,108.0,9.0,70.0,55.0,5.0,273.0,2.0,0.0,165.95,1026.5,75621.9,13905.51,2044.95,17057.69,52.031470230862695
191,B농가,25,20240228,4,25.2,116.0,9.0,58.0,50.0,0.0,284.0,0.0,0.0,165.95,1026.5,75621.9,13905.51,2044.95,17057.69,52.031470230862695
192,B농가,25,20240228,5,23.39,165.0,7.0,62.0,60.0,0.0,315.0,0.0,0.0,165.95,1026.5,75621.9,13905.51,2044.95,17057.69,52.031470230862695
193,B농가,25,20240228,6,28.5,112.0,10.0,69.0,67.0,0.0,281.0,0.0,0.0,165.95,1026.5,75621.9,13905.51,2044.95,17057.69,52.031470230862695
194,B농가,25,20240228,7,28.47,100.0,9.0,65.0,57.0,0.0,306.0,2.0,0.0,165.95,1026.5,75621.9,13905.51,2044.95,17057.69,52.031470230862695
195,B농가,25,20240228,8,34.59,123.0,9.0,60.0,52.0,0.0,275.0,2.0,0.0,165.95,1026.5,75621.9,13905.51,2044.95,17057.69,52.031470230862695
196,B농가,25,20240228,9,24.59,130.0,6.0,57.0,53.0,0.0,237.0,0.0,0.0,165.95,1026.5,75621.9,13905.51,2044.95,17057.69,52.031470230862695
197,B농가,26,20240307,1,25.76,101.0,9.0,60.0,52.0,0.0,233.0,2.0,0.0,168.0,1008.0,73794.13,13560.01,2086.19,22577.11,48.838554070473876
198,B농가,26,20240307,2,22.3,137.0,6.0,85.0,75.0,0.0,227.0,2.0,0.0,168.0,1008.0,73794.13,13560.01,2086.19,22577.11,48.838554070473876
199,B농가,26,20240307,3,25.65,113.0,7.0,72.0,67.0,5.0,211.0,2.0,0.0,168.0,1008.0,73794.13,13560.01,2086.19,22577.11,48.838554070473876
200,B농가,26,20240307,4,24.92,103.0,7.0,52.0,48.0,0.0,247.0,2.0,0.0,168.0,1008.0,73794.13,13560.01,2086.19,22577.11,48.838554070473876
201,B농가,26,20240307,5,24.58,121.0,5.0,51.0,47.0,0.0,281.0,2.0,0.0,168.0,1008.0,73794.13,13560.01,2086.19,22577.11,48.838554070473876
202,B농가,26,20240307,6,26.74,136.0,11.0,67.0,70.0,0.0,207.0,2.0,0.0,168.0,1008.0,73794.13,13560.01,2086.19,22577.11,48.838554070473876
203,B농가,26,20240307,7,22.28,117.0,9.0,70.0,59.0,0.0,198.0,2.0,0.0,168.0,1008.0,73794.13,13560.01,2086.19,22577.11,48.838554070473876
204,B농가,26,20240307,8,28.28,97.0,8.0,72.0,53.0,0.0,195.0,2.0,0.0,168.0,1008.0,73794.13,13560.01,2086.19,22577.11,48.838554070473876
205,B농가,26,20240307,9,20.54,85.0,5.0,51.0,50.0,0.0,248.0,2.0,0.0,168.0,1008.0,73794.13,13560.01,2086.19,22577.11,48.838554070473876
206,B농가,27,20240314,1,24.96,102.0,10.0,78.0,76.0,5.0,235.0,3.0,2.0,143.15,1008.0,68389.4,14911.87,2339.65,24714.15,42.271445929526124
207,B농가,27,20240314,2,26.1,123.0,8.0,78.0,78.0,5.0,275.0,3.0,0.0,143.15,1008.0,68389.4,14911.87,2339.65,24714.15,42.271445929526124
208,B농가,27,20240314,3,22.32,115.0,8.0,73.0,75.0,3.0,233.0,3.0,0.0,143.15,1008.0,68389.4,14911.87,2339.65,24714.15,42.271445929526124
209,B농가,27,20240314,4,21.14,122.0,10.0,75.0,62.0,5.0,252.0,3.0,0.0,143.15,1008.0,68389.4,14911.87,2339.65,24714.15,42.271445929526124
210,B농가,27,20240314,5,21.02,95.0,5.0,77.0,72.0,3.0,245.0,3.0,2.0,143.15,1008.0,68389.4,14911.87,2339.65,24714.15,42.271445929526124
211,B농가,27,20240314,6,26.88,135.0,9.0,67.0,70.0,7.0,235.0,3.0,1.0,143.15,1008.0,68389.4,14911.87,2339.65,24714.15,42.271445929526124
212,B농가,27,20240314,7,28.62,120.0,10.0,60.0,60.0,7.0,192.0,3.0,2.0,143.15,1008.0,68389.4,14911.87,2339.65,24714.15,42.271445929526124
213,B농가,27,20240314,8,29.12,105.0,8.0,72.0,73.0,8.0,187.0,3.0,0.0,143.15,1008.0,68389.4,14911.87,2339.65,24714.15,42.271445929526124
214,B농가,27,20240314,9,23.26,147.0,6.0,88.0,73.0,5.0,241.0,3.0,0.0,143.15,1008.0,68389.4,14911.87,2339.65,24714.15,42.271445929526124
215,B농가,28,20240321,1,19.9,137.0,12.0,83.0,82.0,8.0,237.0,3.0,2.0,165.83,1009.5,72300.81,14446.82,2497.77,17136.65,47.024070473876066
216,B농가,28,20240321,2,24.2,175.0,10.0,95.0,89.0,5.0,281.0,3.0,0.0,165.83,1009.5,72300.81,14446.82,2497.77,17136.65,47.024070473876066
217,B농가,28,20240321,3,21.12,135.0,9.0,85.0,81.0,1.0,283.0,3.0,0.0,165.83,1009.5,72300.81,14446.82,2497.77,17136.65,47.024070473876066
218,B농가,28,20240321,4,26.42,152.0,10.0,66.0,77.0,3.0,277.0,3.0,0.0,165.83,1009.5,72300.81,14446.82,2497.77,17136.65,47.024070473876066
219,B농가,28,20240321,5,30.19,128.0,5.0,90.0,82.0,7.0,237.0,3.0,3.0,165.83,1009.5,72300.81,14446.82,2497.77,17136.65,47.024070473876066
220,B농가,28,20240321,6,25.15,167.0,11.0,80.0,78.0,10.0,249.0,3.0,0.0,165.83,1009.5,72300.81,14446.82,2497.77,17136.65,47.024070473876066
221,B농가,28,20240321,7,22.74,140.0,12.0,71.0,63.0,11.0,237.0,3.0,2.0,165.83,1009.5,72300.81,14446.82,2497.77,17136.65,47.024070473876066
222,B농가,28,20240321,8,31.41,129.0,11.0,68.0,72.0,12.0,222.0,3.0,2.0,165.83,1009.5,72300.81,14446.82,2497.77,17136.65,47.024070473876066
223,B농가,28,20240321,9,22.01,107.0,7.0,67.0,72.0,5.0,252.0,3.0,0.0,165.83,1009.5,72300.81,14446.82,2497.77,17136.65,47.024070473876066
224,B농가,29,20240328,1,22.1,152.0,11.0,79.0,85.0,8.0,247.0,3.0,0.0,147.0,1008.0,74594.14,14179.53,2396.87,18013.46,49.810619684082624
225,B농가,29,20240328,2,32.46,172.0,12.0,82.0,83.0,5.0,362.0,3.0,0.0,147.0,1008.0,74594.14,14179.53,2396.87,18013.46,49.810619684082624
226,B농가,29,20240328,3,24.12,173.0,9.0,82.0,83.0,1.0,288.0,3.0,0.0,147.0,1008.0,74594.14,14179.53,2396.87,18013.46,49.810619684082624
227,B농가,29,20240328,4,24.2,193.0,10.0,80.0,80.0,5.0,281.0,3.0,0.0,147.0,1008.0,74594.14,14179.53,2396.87,18013.46,49.810619684082624
228,B농가,29,20240328,5,27.2,111.0,7.0,89.0,87.0,1.0,261.0,3.0,0.0,147.0,1008.0,74594.14,14179.53,2396.87,18013.46,49.810619684082624
229,B농가,29,20240328,6,30.5,180.0,11.0,72.0,73.0,8.0,280.0,3.0,0.0,147.0,1008.0,74594.14,14179.53,2396.87,18013.46,49.810619684082624
230,B농가,29,20240328,7,30.7,180.0,13.0,81.0,77.0,7.0,290.0,3.0,0.0,147.0,1008.0,74594.14,14179.53,2396.87,18013.46,49.810619684082624
231,B농가,29,20240328,8,26.7,148.0,10.0,72.0,70.0,10.0,240.0,3.0,0.0,147.0,1008.0,74594.14,14179.53,2396.87,18013.46,49.810619684082624
232,B농가,29,20240328,9,23.6,157.0,9.0,72.0,75.0,4.0,205.0,3.0,0.0,147.0,1008.0,74594.14,14179.53,2396.87,18013.46,49.810619684082624
233,B농가,30,20240403,1,25.08,173.0,8.0,70.0,67.0,5.0,273.0,3.0,0.0,100.16,1007.16,81467.18,12842.33,2529.51,26150.18,58.16182260024301
234,B농가,30,20240403,2,31.55,182.0,12.0,102.0,94.0,2.0,411.0,3.0,0.0,100.16,1007.16,81467.18,12842.33,2529.51,26150.18,58.16182260024301
235,B농가,30,20240403,3,25.33,188.0,9.0,95.0,97.0,0.0,301.0,3.0,0.0,100.16,1007.16,81467.18,12842.33,2529.51,26150.18,58.16182260024301
236,B농가,30,20240403,4,28.32,196.0,14.0,94.0,91.0,5.0,345.0,3.0,0.0,100.16,1007.16,81467.18,12842.33,2529.51,26150.18,58.16182260024301
237,B농가,30,20240403,5,26.8,173.0,7.0,88.0,85.0,0.0,316.0,3.0,0.0,100.16,1007.16,81467.18,12842.33,2529.51,26150.18,58.16182260024301
238,B농가,30,20240403,6,31.68,152.0,11.0,75.0,72.0,3.0,265.0,3.0,0.0,100.16,1007.16,81467.18,12842.33,2529.51,26150.18,58.16182260024301
239,B농가,30,20240403,7,31.57,183.0,10.0,78.0,65.0,7.0,297.0,3.0,0.0,100.16,1007.16,81467.18,12842.33,2529.51,26150.18,58.16182260024301
240,B농가,30,20240403,8,26.1,137.0,12.0,71.0,68.0,3.0,282.0,3.0,0.0,100.16,1007.16,81467.18,12842.33,2529.51,26150.18,58.16182260024301
241,B농가,30,20240403,9,22.86,128.0,9.0,69.0,65.0,2.0,241.0,3.0,0.0,100.16,1007.16,81467.18,12842.33,2529.51,26150.18,58.16182260024301
242,B농가,31,20240412,1,22.71,165.0,11.0,79.0,75.0,1.0,324.0,3.0,0.0,162.5,1008.0,90347.54,15214.91,2631.02,27792.77,68.95205346294046
243,B농가,31,20240412,2,28.41,178.0,15.0,78.0,66.0,0.0,431.0,3.0,0.0,162.5,1008.0,90347.54,15214.91,2631.02,27792.77,68.95205346294046
244,B농가,31,20240412,3,26.9,170.0,8.0,93.0,85.0,0.0,340.0,3.0,0.0,162.5,1008.0,90347.54,15214.91,2631.02,27792.77,68.95205346294046
245,B농가,31,20240412,4,30.24,208.0,15.0,82.0,89.0,2.0,404.0,3.0,0.0,162.5,1008.0,90347.54,15214.91,2631.02,27792.77,68.95205346294046
246,B농가,31,20240412,5,27.76,146.0,7.0,100.0,96.0,0.0,357.0,3.0,0.0,162.5,1008.0,90347.54,15214.91,2631.02,27792.77,68.95205346294046
247,B농가,31,20240412,6,29.75,172.0,13.0,70.0,80.0,0.0,307.0,3.0,0.0,162.5,1008.0,90347.54,15214.91,2631.02,27792.77,68.95205346294046
248,B농가,31,20240412,7,35.41,226.0,14.0,73.0,72.0,3.0,365.0,3.0,0.0,162.5,1008.0,90347.54,15214.91,2631.02,27792.77,68.95205346294046
249,B농가,31,20240412,8,24.81,172.0,13.0,84.0,80.0,0.0,329.0,3.0,0.0,162.5,1008.0,90347.54,15214.91,2631.02,27792.77,68.95205346294046
250,B농가,31,20240412,9,28.29,142.0,10.0,72.0,66.0,0.0,260.0,3.0,0.0,162.5,1008.0,90347.54,15214.91,2631.02,27792.77,68.95205346294046
251,B농가,32,20240417,1,25.92,192.0,14.0,82.0,78.0,0.0,315.0,3.0,0.0,144.0,864.0,83583.04,14220.84,2063.99,15714.69,66.56505467800729
252,B농가,32,20240417,2,34.51,180.0,15.0,78.0,85.0,0.0,446.0,3.0,0.0,144.0,864.0,83583.04,14220.84,2063.99,15714.69,66.56505467800729
253,B농가,32,20240417,3,27.06,217.0,8.0,105.0,109.0,0.0,380.0,3.0,0.0,144.0,864.0,83583.04,14220.84,2063.99,15714.69,66.56505467800729
254,B농가,32,20240417,4,28.02,207.0,12.0,89.0,96.0,0.0,425.0,3.0,0.0,144.0,864.0,83583.04,14220.84,2063.99,15714.69,66.56505467800729
255,B농가,32,20240417,5,27.27,192.0,7.0,108.0,102.0,0.0,344.0,3.0,0.0,144.0,864.0,83583.04,14220.84,2063.99,15714.69,66.56505467800729
256,B농가,32,20240417,6,28.2,192.0,15.0,68.0,67.0,0.0,306.0,3.0,0.0,144.0,864.0,83583.04,14220.84,2063.99,15714.69,66.56505467800729
257,B농가,32,20240417,7,26.92,212.0,12.0,82.0,80.0,0.0,382.0,3.0,0.0,144.0,864.0,83583.04,14220.84,2063.99,15714.69,66.56505467800729
258,B농가,32,20240417,8,22.38,206.0,14.0,75.0,71.0,0.0,320.0,3.0,0.0,144.0,864.0,83583.04,14220.84,2063.99,15714.69,66.56505467800729
259,B농가,32,20240417,9,24.73,152.0,10.0,68.0,59.0,0.0,255.0,3.0,0.0,144.0,864.0,83583.04,14220.84,2063.99,15714.69,66.56505467800729
260,C농가,3,20231006,1,15.2,98.0,6.0,73.0,61.0,0.0,291.0,0.0,0.0,3.83,216.0,10708.93,2131.81,679.23,4201.2,0.6081274937056153
261,C농가,3,20231006,2,12.34,79.0,7.0,55.0,57.0,0.0,210.0,0.0,0.0,3.83,216.0,10708.93,2131.81,679.23,4201.2,0.6081274937056153
262,C농가,3,20231006,3,16.54,81.0,7.0,64.0,53.0,0.0,347.0,0.0,0.0,3.83,216.0,10708.93,2131.81,679.23,4201.2,0.6081274937056153
263,C농가,3,20231006,4,14.24,73.0,7.0,58.0,46.0,0.0,260.0,0.0,0.0,3.83,216.0,10708.93,2131.81,679.23,4201.2,0.6081274937056153
264,C농가,3,20231006,5,13.03,72.0,6.0,78.0,68.0,0.0,263.0,0.0,0.0,3.83,216.0,10708.93,2131.81,679.23,4201.2,0.6081274937056153
265,C농가,3,20231006,6,17.56,89.0,8.0,84.0,78.0,0.0,268.0,0.0,0.0,3.83,216.0,10708.93,2131.81,679.23,4201.2,0.6081274937056153
266,C농가,3,20231006,7,14.81,145.0,8.0,72.0,50.0,0.0,255.0,0.0,0.0,3.83,216.0,10708.93,2131.81,679.23,4201.2,0.6081274937056153
267,C농가,3,20231006,8,16.19,157.0,7.0,66.0,56.0,0.0,295.0,0.0,0.0,3.83,216.0,10708.93,2131.81,679.23,4201.2,0.6081274937056153
268,C농가,3,20231006,9,14.49,176.0,7.0,74.0,63.0,0.0,304.0,0.0,0.0,3.83,216.0,10708.93,2131.81,679.23,4201.2,0.6081274937056153
269,C농가,4,20231013,1,18.21,125.0,4.0,89.0,76.0,0.0,302.0,0.0,0.0,1.4200000000000002,882.0,41465.19,10277.58,2419.62,15582.0,2.00997064014521
270,C농가,4,20231013,2,17.6,103.0,5.0,72.0,67.0,0.0,215.0,0.0,0.0,1.4200000000000002,882.0,41465.19,10277.58,2419.62,15582.0,2.00997064014521
271,C농가,4,20231013,3,17.93,83.0,5.0,99.0,90.0,0.0,361.0,0.0,0.0,1.4200000000000002,882.0,41465.19,10277.58,2419.62,15582.0,2.00997064014521
272,C농가,4,20231013,4,15.45,87.0,5.0,77.0,69.0,0.0,260.0,0.0,0.0,1.4200000000000002,882.0,41465.19,10277.58,2419.62,15582.0,2.00997064014521
273,C농가,4,20231013,5,18.29,106.0,7.0,98.0,83.0,0.0,272.0,0.0,0.0,1.4200000000000002,882.0,41465.19,10277.58,2419.62,15582.0,2.00997064014521
274,C농가,4,20231013,6,20.38,132.0,9.0,103.0,89.0,0.0,271.0,0.0,0.0,1.4200000000000002,882.0,41465.19,10277.58,2419.62,15582.0,2.00997064014521
275,C농가,4,20231013,7,19.6,102.0,9.0,94.0,81.0,0.0,259.0,0.0,0.0,1.4200000000000002,882.0,41465.19,10277.58,2419.62,15582.0,2.00997064014521
276,C농가,4,20231013,8,21.58,100.0,8.0,85.0,74.0,0.0,301.0,0.0,0.0,1.4200000000000002,882.0,41465.19,10277.58,2419.62,15582.0,2.00997064014521
277,C농가,4,20231013,9,20.03,129.0,8.0,103.0,96.0,0.0,303.0,0.0,0.0,1.4200000000000002,882.0,41465.19,10277.58,2419.62,15582.0,2.00997064014521
278,C농가,5,20231020,1,17.21,128.0,6.0,101.0,93.0,0.0,315.0,0.0,0.0,3.68,972.0,46124.37,11165.24,2397.86,17134.2,2.3045792172378317
279,C농가,5,20231020,2,17.12,101.0,7.0,88.0,91.0,0.0,231.0,0.0,0.0,3.68,972.0,46124.37,11165.24,2397.86,17134.2,2.3045792172378317
280,C농가,5,20231020,3,19.55,121.0,8.0,103.0,98.0,0.0,363.0,0.0,0.0,3.68,972.0,46124.37,11165.24,2397.86,17134.2,2.3045792172378317
281,C농가,5,20231020,4,16.67,100.0,8.0,90.0,84.0,0.0,271.0,0.0,0.0,3.68,972.0,46124.37,11165.24,2397.86,17134.2,2.3045792172378317
282,C농가,5,20231020,5,13.02,108.0,4.0,103.0,91.0,0.0,240.0,0.0,0.0,3.68,972.0,46124.37,11165.24,2397.86,17134.2,2.3045792172378317
283,C농가,5,20231020,6,23.54,138.0,10.0,106.0,98.0,0.0,273.0,0.0,0.0,3.68,972.0,46124.37,11165.24,2397.86,17134.2,2.3045792172378317
284,C농가,5,20231020,7,25.6,129.0,10.0,98.0,90.0,0.0,261.0,0.0,0.0,3.68,972.0,46124.37,11165.24,2397.86,17134.2,2.3045792172378317
285,C농가,5,20231020,8,18.35,100.0,9.0,93.0,91.0,0.0,305.0,0.0,0.0,3.68,972.0,46124.37,11165.24,2397.86,17134.2,2.3045792172378317
286,C농가,5,20231020,9,19.29,151.0,7.0,102.0,94.0,0.0,320.0,0.0,0.0,3.68,972.0,46124.37,11165.24,2397.86,17134.2,2.3045792172378317
287,C농가,7,20231103,1,22.25,135.0,5.0,102.0,95.0,0.0,259.0,1.0,0.0,53.59,468.0,31037.4,5117.47,1096.99,5333.49,2.9559727647614826
288,C농가,7,20231103,2,20.98,130.0,8.0,100.0,100.0,0.0,242.0,1.0,0.0,53.59,468.0,31037.4,5117.47,1096.99,5333.49,2.9559727647614826
289,C농가,7,20231103,3,23.82,117.0,6.0,111.0,103.0,0.0,251.0,1.0,0.0,53.59,468.0,31037.4,5117.47,1096.99,5333.49,2.9559727647614826
290,C농가,7,20231103,4,16.4,119.0,5.0,102.0,96.0,0.0,241.0,1.0,0.0,53.59,468.0,31037.4,5117.47,1096.99,5333.49,2.9559727647614826
291,C농가,7,20231103,5,19.4,135.0,5.0,102.0,94.0,0.0,256.0,1.0,0.0,53.59,468.0,31037.4,5117.47,1096.99,5333.49,2.9559727647614826
292,C농가,7,20231103,6,21.73,138.0,6.0,107.0,105.0,0.0,288.0,0.0,0.0,53.59,468.0,31037.4,5117.47,1096.99,5333.49,2.9559727647614826
293,C농가,7,20231103,7,24.35,136.0,6.0,110.0,103.0,0.0,280.0,1.0,0.0,53.59,468.0,31037.4,5117.47,1096.99,5333.49,2.9559727647614826
294,C농가,7,20231103,8,20.93,106.0,6.0,104.0,103.0,0.0,249.0,0.0,0.0,53.59,468.0,31037.4,5117.47,1096.99,5333.49,2.9559727647614826
295,C농가,7,20231103,9,22.94,159.0,5.0,110.0,106.0,0.0,287.0,0.0,0.0,53.59,468.0,31037.4,5117.47,1096.99,5333.49,2.9559727647614826
296,C농가,8,20231110,1,21.54,129.0,5.0,102.0,92.0,1.0,260.0,1.0,2.0,86.74,851.96,84638.58,10400.48,2013.92,10532.45,11.310087326747581
297,C농가,8,20231110,2,21.71,137.0,7.0,82.0,80.0,1.0,232.0,1.0,3.0,86.74,851.96,84638.58,10400.48,2013.92,10532.45,11.310087326747581
298,C농가,8,20231110,3,25.81,122.0,6.0,105.0,92.0,1.0,220.0,1.0,3.0,86.74,851.96,84638.58,10400.48,2013.92,10532.45,11.310087326747581
299,C농가,8,20231110,4,19.79,115.0,5.0,102.0,92.0,2.0,245.0,1.0,2.0,86.74,851.96,84638.58,10400.48,2013.92,10532.45,11.310087326747581
300,C농가,8,20231110,5,23.48,161.0,4.0,93.0,83.0,0.0,263.0,1.0,3.0,86.74,851.96,84638.58,10400.48,2013.92,10532.45,11.310087326747581
301,C농가,8,20231110,6,23.45,132.0,7.0,112.0,105.0,0.0,267.0,1.0,2.0,86.74,851.96,84638.58,10400.48,2013.92,10532.45,11.310087326747581
302,C농가,8,20231110,7,24.64,128.0,6.0,112.0,100.0,0.0,255.0,1.0,2.0,86.74,851.96,84638.58,10400.48,2013.92,10532.45,11.310087326747581
303,C농가,8,20231110,8,26.47,115.0,5.0,105.0,102.0,0.0,220.0,1.0,1.0,86.74,851.96,84638.58,10400.48,2013.92,10532.45,11.310087326747581
304,C농가,8,20231110,9,26.93,129.0,5.0,120.0,102.0,0.0,275.0,0.0,0.0,86.74,851.96,84638.58,10400.48,2013.92,10532.45,11.310087326747581
305,C농가,9,20231117,1,25.19,173.0,5.0,98.0,88.0,4.0,277.0,1.0,2.0,81.54,1056.64,97158.23,11711.67,2406.87,11905.64,13.29375747588895
306,C농가,9,20231117,2,25.12,148.0,7.0,89.0,87.0,3.0,245.0,1.0,4.0,81.54,1056.64,97158.23,11711.67,2406.87,11905.64,13.29375747588895
307,C농가,9,20231117,3,26.24,170.0,7.0,87.0,74.0,6.0,228.0,1.0,2.0,81.54,1056.64,97158.23,11711.67,2406.87,11905.64,13.29375747588895
308,C농가,9,20231117,4,17.39,115.0,5.0,111.0,92.0,4.0,256.0,1.0,2.0,81.54,1056.64,97158.23,11711.67,2406.87,11905.64,13.29375747588895
309,C농가,9,20231117,5,26.24,115.0,5.0,105.0,96.0,2.0,280.0,1.0,2.0,81.54,1056.64,97158.23,11711.67,2406.87,11905.64,13.29375747588895
310,C농가,9,20231117,6,25.59,148.0,7.0,113.0,107.0,1.0,270.0,1.0,3.0,81.54,1056.64,97158.23,11711.67,2406.87,11905.64,13.29375747588895
311,C농가,9,20231117,7,28.77,134.0,6.0,113.0,104.0,2.0,260.0,1.0,3.0,81.54,1056.64,97158.23,11711.67,2406.87,11905.64,13.29375747588895
312,C농가,9,20231117,8,26.22,120.0,6.0,104.0,106.0,1.0,228.0,1.0,2.0,81.54,1056.64,97158.23,11711.67,2406.87,11905.64,13.29375747588895
313,C농가,9,20231117,9,28.03,129.0,6.0,119.0,100.0,0.0,266.0,1.0,2.0,81.54,1056.64,97158.23,11711.67,2406.87,11905.64,13.29375747588895
314,C농가,10,20231124,1,25.53,137.0,6.0,95.0,73.0,6.0,275.0,1.0,3.0,131.5,906.33,87178.79,10119.99,2027.05,8907.78,12.339731578991392
315,C농가,10,20231124,2,25.5,153.0,8.0,88.0,82.0,5.0,282.0,1.0,4.0,131.5,906.33,87178.79,10119.99,2027.05,8907.78,12.339731578991392
316,C농가,10,20231124,3,28.74,172.0,7.0,89.0,79.0,7.0,253.0,1.0,5.0,131.5,906.33,87178.79,10119.99,2027.05,8907.78,12.339731578991392
317,C농가,10,20231124,4,21.61,186.0,5.0,92.0,87.0,6.0,282.0,1.0,2.0,131.5,906.33,87178.79,10119.99,2027.05,8907.78,12.339731578991392
